"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Function.ID","GO.Process","GO.Process.ID","GO.Component","GO.Component.ID","Chromosome.annotation","ID","Entrez.ID","Standard.Error","Probablity"
0.998974957609354,0.668339998717443,-0.453632032510716,-5.75121473968495,-0.0820240425682535,"yhiN///yhiN///yhiN///ECs4364","hypothetical protein///hypothetical protein///putative oxidoreductase///hypothetical protein","b3492","molecular_function","GO:0003674","regulation of biological process","GO:0050789","cytosol","GO:0005829","NC_004431.1 (4070348..4071541, complement)///NC_002655.2 (4437916..4439118, complement)///NC_000913.3 (3636208..3637410, complement)///NC_002695.1 (4370693..4371895, complement)","1762520_s_at","1037159",0.234196815481981,0.00316884340383105
0.998974957609354,0.668527025449326,0.453354800293851,-5.75134701797479,0.1877485495613,"ycgN///ycgN///ycgN///ECs1676","hypothetical protein///hypothetical protein///UPF0153 family cysteine cluster protein///hypothetical protein","b1181",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1466844..1467290)///NC_002655.2 (1761723..1762169)///NC_000913.3 (1228815..1229276)///NC_002695.1 (1670316..1670762)","1759571_s_at","1035395",0.536391517938932,0.00316842559038562
0.998974957609354,0.668729697244979,0.4530544222833,-5.75149025623515,0.276080739892537,"dgoR///c4616","D-galactonate catabolism operon transcriptional repressor///hypothetical protein","b3695","molecular_function","GO:0003674","regulation of transcription, DNA-templated","GO:0006355","cellular_component","GO:0005575","NC_000913.3 (3874471..3875160, complement)///NC_004431.1 (4376208..4376897, complement)","1767904_s_at","2847767",0.789276670166461,0.0031679732207673
0.998974957609354,0.668879177352301,-0.452832909215563,-5.75159583112033,-0.889700857133005,"c4578","hypothetical protein","c4578",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4340940..4341782)","1766640_at","1039668",2.544775982878,0.0031676398394007
0.998974957609354,0.668892943099265,0.452812511174813,-5.75160555060473,0.158490612872221,"yciM///yciM///yciM///ECs1853","tetratricopeptide repeat protein///tetratricopeptide repeat protein///LPS regulatory protein; putative modulator of LpxC proteolysis///tetratricopeptide repeat protein","b1280",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1584855..1586024)///NC_002655.2 (2244741..2245910, complement)///NC_000913.3 (1340558..1341727)///NC_002695.1 (1841265..1842434)","1768989_s_at","1035533",0.453344818750297,0.00316760914924766
0.998974957609354,0.668931732930699,0.45275503368601,-5.75163293595294,0.0762356275578409,"ygaY///c3234///Z3982///ECs3543","pseudo///transport protein///transporter///transporter","b2681",NA,NA,"response to stress","GO:0006950",NA,NA,"NC_000913.3 (2808316..2809493)///NC_004431.1 (3088855..3090039)///NC_002655.2 (3599757..3600941)///NC_002695.1 (3532467..3533651)","1760452_s_at","2847696",0.218091240052503,0.0031675226791223
0.998974957609354,0.669087845390923,-0.45252372874451,-5.75174310972177,-0.782230703532152,"c4579","hypothetical protein","c4579",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4341555..4341758, complement)","1763946_s_at","1039674",2.23891203677667,0.00316717482564744
0.998974957609354,0.669127099040064,-0.452465572713317,-5.75177080211722,-0.200637135694818,"yecA///yecA///yecA///ECs2616","hypothetical protein///hypothetical protein///UPF0149 family protein///hypothetical protein","b1908",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2139631..2140296, complement)///NC_002655.2 (2667317..2667982, complement)///NC_000913.3 (1990954..1991619, complement)///NC_002695.1 (2592106..2592771, complement)","1767423_s_at","1036940",0.574340323831741,0.00316708739797492
0.998974957609354,0.669339219906324,-0.452151336545923,-5.75192037669661,-0.0891577211160559,"yffS","CPZ-55 prophage; uncharacterized protein","b2450",NA,NA,NA,NA,NA,NA,"NC_000913.3 (2564523..2565332)","1769288_at","946932",0.255398692757414,0.003166615217599
0.998974957609354,0.66940521087725,0.452053587865314,-5.751966885037,0.915312299234879,"ECs1941","transcriptional regulator","ECs1941",NA,NA,NA,NA,NA,NA,"NC_002695.1 (1929215..1929526, complement)","1767372_at","917511",2.62254474813287,0.00316646841333294
0.998974957609354,0.669427093370243,0.452021175663705,-5.75198230456391,0.591169296557662,"c0341","hypothetical protein","c0341",NA,NA,NA,NA,NA,NA,"NC_004431.1 (310629..310817, complement)","1766563_at","1036373",1.69393452317102,0.00316641974286512
0.998974957609354,0.669450544564942,-0.451986440516167,-5.7519988280637,-0.0726934424419312,"cynX///cynX///cynX","cyanate transporter///putative cyanate transporter///cyanate transporter","b0341","transmembrane transporter activity","GO:0022857","cyanate catabolic process///transmembrane transport","GO:0009440///GO:0055085","plasma membrane///integral component of membrane","GO:0005886///GO:0016021","NC_002655.2 (416770..417924)///NC_000913.3 (359992..361146)///NC_002695.1 (416768..417922)","1760037_s_at","957267",0.208311554109508,0.00316636758862545
0.998974957609354,0.66952739722642,-0.45187261323367,-5.75205296749665,-0.140627568532723,"artM///artM///artM///artM","arginine transporter permease subunit ArtM///arginine transporter permease subunit ArtM///arginine ABC transporter permease///arginine transporter permease ArtM","b0861","molecular_function","GO:0003674","L-arginine import across plasma membrane","GO:0097638","plasma membrane///plasma membrane///integral component of plasma membrane///ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing","GO:0005886///GO:0005886///GO:0005887///GO:0055052","NC_004431.1 (954995..955663, complement)///NC_002655.2 (1031122..1031790, complement)///NC_000913.3 (900866..901534, complement)///NC_002695.1 (1029463..1030131, complement)","1767309_s_at","1038458",0.403086243415,0.00316619671067174
0.998974957609354,0.669556459485339,0.451829570566918,-5.752073436527,0.0761547377133116,"sgcQ","putative nucleoside triphosphatase","b4303",NA,NA,NA,NA,NA,NA,"NC_000913.3 (4528111..4528917, complement)","1765306_at","948834",0.218306067199986,0.00316613210755014
0.998974957609354,0.669749438084081,0.451543783902757,-5.75220929754973,0.761326199962132,"Z5222///ECs4667","fimbrial usher///outer membrane usher protein","Z5222",NA,NA,NA,NA,NA,NA,"NC_002655.2 (4769618..4772152, complement)///NC_002695.1 (4700637..4703171, complement)","1762393_s_at","960695",2.18380792299042,0.00316570334447043
0.998974957609354,0.669834620217878,-0.451417649080192,-5.75226923606388,-0.554143984037714,"Z2973///ECs2625","hypothetical protein///hypothetical protein","Z2973",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2671968..2672210)///NC_002695.1 (2596757..2596999)","1767094_s_at","961885",1.58996519563635,0.00316551420323281
0.998974957609354,0.669835170659935,-0.451416834030998,-5.75226962332036,-0.565125159158316,"hlyA","hemolysin A","c3570",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3418896..3421970)","1766534_at","1039496",1.62147561364806,0.00316551298124763
0.998974957609354,0.669864116485062,-0.45137397392536,-5.75228998665107,-0.632365439299055,"Z0894///ECs0763","hypothetical protein///glutamate mutase L","Z0894",NA,NA,NA,NA,NA,NA,"NC_002655.2 (852979..854367, complement)///NC_002695.1 (851325..852713, complement)","1759492_s_at","957852",1.81457591369901,0.00316544872556023
0.998974957609354,0.669942269881075,0.451258256880961,-5.75234495628225,0.909646750867221,"srmB///ECs3442","ATP-dependent RNA helicase SrmB///ATP-dependent RNA helicase SrmB","Z3859",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3503108..3504442)///NC_002695.1 (3433269..3434603)","1765764_s_at","959293",2.61090542591911,0.00316527527754762
0.998974957609354,0.670017287570043,-0.45114718920812,-5.75239770512129,-0.0985392860033123,"cbl///cbl///cbl///cbl","transcriptional regulator Cbl///transcriptional regulator Cbl///ssuEADCB/tauABCD operon transcriptional activator///transcriptional regulator Cbl","b1987","molecular_function","GO:0003674","positive regulation of sulfur utilization","GO:0045883","cellular_component","GO:0005575","NC_004431.1 (2259937..2260887)///NC_002655.2 (2805799..2806749, complement)///NC_000913.3 (2059964..2060914, complement)///NC_002695.1 (2729435..2730385, complement)","1767711_s_at","1037592",0.282901131749138,0.00316510884580216
0.998974957609354,0.670017386701172,0.451147042443443,-5.75239777481565,0.110209754510244,"fhuB///fhuB///fhuB///ECs0157","iron-hydroxamate transporter permease subunit///iron-hydroxamate transporter permease subunit///iron(3+)-hydroxamate import ABC transporter permease///iron-hydroxamate transporter permease","b0153","protein binding///siderophore uptake transmembrane transporter activity///transmembrane transporter activity","GO:0005515///GO:0015344///GO:0022857","ferric-hydroxamate import into cell///siderophore-dependent iron import into cell","GO:0015687///GO:0033214","plasma membrane///integral component of plasma membrane///integral component of plasma membrane///ATP-binding cassette (ABC) transporter complex","GO:0005886///GO:0005887///GO:0005887///GO:0043190","NC_004431.1 (181924..183906)///NC_002655.2 (175785..177767)///NC_000913.3 (171462..173444)///NC_002695.1 (175784..177766)","1766821_s_at","1038971",0.316406538834687,0.00316510862591014
0.998974957609354,0.670078991831563,0.45105583755585,-5.7524410813839,0.498440174144236,"c1438///ECs0822","hypothetical protein///hypothetical protein","c1438",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1346450..1346602)///NC_002695.1 (902970..903122)","1768386_s_at","1035154",1.43128546483137,0.00316497199269868
0.998974957609354,0.67017954396866,0.450906981821328,-5.75251174486711,0.380835205910131,"papD_2","PapD protein","c5185",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4944172..4944906, complement)","1768544_at","1037581",1.09394039425755,0.00316474906041973
0.998974957609354,0.670197677099013,0.450880139052242,-5.75252448514935,0.60544750364779,"c4829","hypothetical protein","c4829",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4593756..4595189)","1763795_at","1038181",1.73923760575133,0.00316470886847993
0.998974957609354,0.670219412406602,-0.450847964412343,-5.75253975515903,-0.0897708661245318,"yjdH///yjdH///dcuS///ECs5107","sensory histidine kinase DcuS///sensory histidine kinase DcuS///sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration///sensory histidine kinase DcuS","b4125",NA,NA,"anaerobic respiration///cellular protein modification process","GO:0009061///GO:0006464","peptidoglycan-based cell wall","GO:0009274","NC_004431.1 (4906926..4908557, complement)///NC_002655.2 (5234466..5236097, complement)///NC_000913.3 (4350031..4351662, complement)///NC_002695.1 (5204481..5206112, complement)","1768678_s_at","1037750",0.257898509288714,0.00316466069664533
0.998974957609354,0.67024642741893,0.450807975004674,-5.75255873264382,0.504314100167122,"c2498","hypothetical protein","c2498",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2338301..2338711, complement)","1759452_at","1037758",1.44894883539435,0.00316460082997051
0.998974957609354,0.670310568426028,-0.450713032556461,-5.75260378260117,-0.0880564092765272,"ompN///Z2334///ompN","outer membrane protein N///hypothetical protein///outer membrane pore protein N, non-specific","b1377","porin activity","GO:0015288","carbohydrate transmembrane transport","GO:0034219","membrane","GO:0016020","NC_004431.1 (1653501..1654634, complement)///NC_002655.2 (2114431..2115198)///NC_000913.3 (1435760..1436893, complement)","1761418_s_at","1035625",0.25304886028019,0.00316445871918065
0.998974957609354,0.670336002748699,0.450675385593769,-5.75262164357792,0.158953324476664,"cysP","thiosulfate transporter subunit","c2959","thiosulfate binding///sulfate binding","GO:0036173///GO:0043199","sulfur compound metabolic process///sulfate transport///sulfate transport///thiosulfate transport///thiosulfate transport","GO:0006790///GO:0008272///GO:0008272///GO:0015709///GO:0015709","outer membrane-bounded periplasmic space","GO:0030288","NC_004431.1 (2822447..2823463, complement)","1764785_at","1038596",0.456824414412035,0.00316440237821322
0.998974957609354,0.670482044236079,-0.450459234454383,-5.75272416636578,-0.65150300518886,"c4522","hypothetical protein","c4522",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4305133..4305537)","1768372_s_at","1039102",1.87328760075117,0.00316407899793784
0.998974957609354,0.670820131981661,-0.449958934641193,-5.75296129050528,-0.458097093897937,"ECs1588","transcriptional activator","ECs1588",NA,NA,NA,NA,NA,NA,"NC_002695.1 (1601634..1601906)","1760175_at","913308",1.31864589303776,0.00316333118047699
0.998974957609354,0.67083706406798,0.449933882059696,-5.7529731581614,0.108696578696406,"yhjW///eptB///ECs4425","phosphoethanolamine transferase///KDO phosphoethanolamine transferase, Ca(2+)-inducible///phosphoethanolamine transferase","b3546",NA,NA,NA,NA,"peptidoglycan-based cell wall","GO:0009274","NC_002655.2 (4517834..4519525, complement)///NC_000913.3 (3708784..3710475, complement)///NC_002695.1 (4450607..4452298, complement)","1759527_s_at","961072",0.312903704958395,0.00316329375812665
0.998974957609354,0.670987230944351,0.449711710506108,-5.75307837645081,0.308775605070824,"c1010","hypothetical protein","c1010",NA,NA,NA,NA,NA,NA,"NC_004431.1 (970388..970543, complement)","1763806_s_at","1035779",0.889308235834099,0.00316296199197151
0.998974957609354,0.670989530867327,0.449708307973291,-5.7530799874859,0.14115562425923,"c1013","hypothetical protein","c1013",NA,NA,NA,NA,NA,NA,"NC_004431.1 (973317..973451)","1763269_x_at","1038528",0.406547042266576,0.00316295691245015
0.998974957609354,0.671018243775372,-0.449665830265658,-5.75310009893586,-0.645285346057907,"Z0259///ECs0228","hypothetical protein///hypothetical protein","Z0259",NA,NA,NA,NA,NA,NA,"NC_002655.2 (257832..258914, complement)///NC_002695.1 (257831..258913, complement)","1762324_s_at","957006",1.85868350686408,0.003162893502635
0.998974957609354,0.67112613675116,-0.449506222349435,-5.7531756511198,-0.0651972667494736,"nirB///nirB///nirB///ECs4216","nitrite reductase [NAD(P)H] large subunit///nitrite reductase (NAD(P)H) subunit///nitrite reductase, large subunit, NAD(P)H-binding///nitrite reductase (NAD(P)H) subunit","c4141","nitrite reductase [NAD(P)H] activity///heme binding///flavin adenine dinucleotide binding///NADP binding///iron-sulfur cluster binding","GO:0008942///GO:0020037///GO:0050660///GO:0050661///GO:0051536","anaerobic respiration","GO:0009061","nitrite reductase complex [NAD(P)H]","GO:0009344","NC_004431.1 (3925399..3927942)///NC_002655.2 (4281139..4283682)///NC_000913.3 (3494011..3496554)///NC_002695.1 (4213917..4216460)","1768107_s_at","1036672",0.187861251425668,0.00316265530388085
0.998974957609354,0.671360864159495,0.449159031463833,-5.75333991263032,0.892475618225423,"Z2392///ECs1950","hypothetical protein///hypothetical protein","Z2392",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2153104..2153367, complement)///NC_002695.1 (1933798..1934061)","1765861_s_at","961132",2.5735923283605,0.0031621374866117
0.998974957609354,0.671541297518532,0.448892190418787,-5.75346608004589,0.136935864415962,"hypC///hypC///hypC///ECs3584","hydrogenase assembly chaperone///hydrogenase assembly chaperone///hydrogenase maturation protein///hydrogenase assembly chaperone","b2728","iron ion binding///iron ion binding///protein binding///identical protein binding///carbon dioxide binding///carbon dioxide binding","GO:0005506///GO:0005506///GO:0005515///GO:0042802///GO:1902670///GO:1902670","protein maturation///protein maturation///protein maturation","GO:0051604///GO:0051604///GO:0051604","cellular_component","GO:0005575","NC_004431.1 (3132556..3132828)///NC_002655.2 (3642846..3643118)///NC_000913.3 (2851864..2852136)///NC_002695.1 (3575548..3575820)","1768920_s_at","1039093",0.395110605809273,0.00316173981438816
0.998974957609354,0.671698427850419,0.448659841852567,-5.75357588262266,0.0721159749915454,"yciA///yciA///yciA///ECs1753","acyl-CoA thioester hydrolase///acyl-CoA thioester hydrolase///acyl-CoA esterase///acyl-CoA thioesterase","b1253","fatty-acyl-CoA binding///long-chain fatty acyl-CoA binding///acyl-CoA hydrolase activity///acyl-CoA hydrolase activity","GO:0000062///GO:0036042///GO:0047617///GO:0047617","acyl-CoA metabolic process","GO:0006637","cytosol","GO:0005829","NC_004431.1 (1555772..1556170, complement)///NC_002655.2 (1846632..1847030, complement)///NC_000913.3 (1311848..1312246, complement)///NC_002695.1 (1754693..1755091, complement)","1767581_s_at","1035501",0.208189014877506,0.00316139376374059
